Store_ID,Store_Name,Brand_Name,Store_Type,City,City_Tier,Product_Name,Category,Sub_Category,Product_Stage,Quantity_Available,Units_Sold,Unit_Price,Cost_Price,Revenue,Profit_Margin,Average_Order_Value,Inventory_Turnover,Days_of_Stock,Customer_Segment,Sales_Channel,Payment_Method,Supplier,Supplier_Rating,Promotion_Type,Promotion_Impact,Max_Discount_Offered,Return_Rate,Return_Reason,Customer_Satisfaction,Online_Rating,Review_Count,Sales_Rep_Experience,Sales_Rep_Rating,Market_Share,Competition_Level,Competitor_Count,Brand_Loyalty,Brand_Awareness,Price_Competitiveness,Weather_Impact,Delivery_Time,Shipping_Cost,Month,Year,Quarter,Season
Bx_Chennai_035,Brandx_India Digital Chennai,Brandx_India,Express,Chennai,Metro,Airpods Pro,Electronics,Headphones,New Launch,195.0,79.0,22415,16217,1770785.0,27.65,29008,4.86,74,Budget,Brandx_India App,Card,Brandx_India E-Commerce Hub,Nan,Festival Offer,19.6,26,5.7,Wrong Size,4.5,4.5,38,3,4.9,21.2,Very High,20,81.2,80.9,Aggressive,Low,6.0,267.0,5,2022,Q2,Summer
Bx_Mumbai_075,Brandx_India Smart Mumbai,Brandx_India,Street Store,Mumbai,Metro,Jbl Charge 5,Gadgets,Bluetooth Speakers,New Launch,229.0,57.0,10060,7217,573420.0,28.26,11286,2.99,121,Luxury,Brandx_India App,Cash,Brandx_India Local Sourcing,Nan,Bogo,27.5,48,6.9,Poor Quality,4.3,3.9,175,3,4.3,19.4,High,16,76.3,80.0,Competitive,Low,3.0,149.0,5,2022,Q2,Summer
Bx_Kanpur_057,Brandx_India Accessories Kanpur,Brandx_India,Mall Store,Kanpur,Tier2,Bose Soundlink,Gadgets,Bluetooth Speakers,New Launch,133.0,9.0,16991,12308,152919.0,27.56,18826,0.81,443,Budget,Brandx_India Social Commerce,Cash,Brandx_India E-Commerce Hub,Nan,Bogo,35.0,47,0.1,Wrong Size,3.9,4.4,238,5,4.2,9.3,Medium,7,72.0,69.0,Standard,Low,4.0,81.0,5,2022,Q2,Summer
Bx_Delhi_049,Brandx_India Tech Hub Delhi,Brandx_India,Mall Store,Delhi,Metro,Airpods Pro,Electronics,Headphones,Mature,116.0,85.0,24638,20075,2094230.0,18.52,36267,8.79,41,Premium,Brandx_India App,Upi,Brandx_India Wholesale,Nan,Discount,29.5,7,5.6,Poor Quality,4.2,3.9,472,6,4.7,29.5,High,23,92.8,86.1,Competitive,Low,2.0,166.0,5,2022,Q2,Summer
Bx_Surat_070,Brandx_India Superstore Surat,Brandx_India,Online Hub,Surat,Tier2,Green Tea 100G,Groceries,Tea,Declining,194.0,74.0,229,172,16946.0,24.89,240,4.58,79,Mid-Range,Brandx_India Phone Order,Wallet,Brandx_India Brand Partners,Nan,Bogo,11.9,35,7.1,Changed Mind,4.4,4.2,430,8,4.7,10.1,Low,7,71.0,69.3,Standard,Low,4.0,149.0,5,2022,Q2,Summer
Bx_Bhopal_003,Brandx_India Style Bhopal,Brandx_India,Express,Bhopal,Tier2,Adidas Hoodie,Clothes,Jackets,New Launch,64.0,10.0,3507,2768,35070.0,21.07,4910,1.88,192,Budget,Brandx_India Store,Card,Brandx_India Brand Partners,Nan,No Promotion,0.0,0,5.6,Damaged,4.5,4.1,94,9,3.6,11.8,Low,8,73.2,69.1,Standard,High,3.0,97.0,5,2022,Q2,Summer
Bx_Mumbai_092,Brandx_India Digital Mumbai,Brandx_India,Online Hub,Mumbai,Metro,Samsung Galaxy S23,Electronics,Smartphones,Declining,169.0,68.0,78508,61028,5338544.0,22.27,89719,4.83,75,Mid-Range,Brandx_India App,Upi,Brandx_India Direct Import,Nan,Bogo,33.0,15,2.5,Poor Quality,4.8,4.8,395,4,4.2,26.6,Very High,25,77.4,80.7,Aggressive,Low,6.0,104.0,5,2022,Q2,Summer
Bx_Bangalore_090,Brandx_India Style Bangalore,Brandx_India,Online Hub,Bangalore,Metro,Adidas Ultraboost,Clothes,Shoes,Discontinued,129.0,39.0,9924,7730,387036.0,22.11,13954,3.63,99,Budget,Brandx_India Store,Upi,Brandx_India Direct Import,Nan,Clearance,13.7,38,2.1,Changed Mind,4.3,4.7,182,10,4.0,13.6,Very High,15,80.2,85.0,Aggressive,High,5.0,107.0,5,2022,Q2,Summer
Bx_Pune_036,Brandx_India Digital Pune,Brandx_India,Street Store,Pune,Tier1,Dell Xps 13,Electronics,Laptops,Growing,211.0,57.0,107303,90217,6116271.0,15.92,150633,3.24,111,Budget,Brandx_India Social Commerce,Credit,Brandx_India Direct Import,Nan,Flash Sale,18.6,24,6.1,Wrong Size,4.2,4.8,197,4,4.3,12.1,High,10,72.3,74.3,Competitive,Low,4.0,186.0,5,2022,Q2,Summer
Bx_Nagpur_001,Brandx_India Connect Nagpur,Brandx_India,Street Store,Nagpur,Tier2,Playstation 5,Gadgets,Gaming Consoles,New Launch,38.0,23.0,41819,32024,961837.0,23.42,55843,7.26,50,Budget,Brandx_India App,Credit,Brandx_India Brand Partners,Nan,Festival Offer,27.0,8,7.9,Defective,4.0,3.9,192,3,4.3,11.3,Low,6,72.4,66.4,Standard,Low,5.0,134.0,5,2022,Q2,Summer
Bx_Nagpur_014,Brandx_India Comfort Nagpur,Brandx_India,Express,Nagpur,Tier2,Bosch 6Kg Top Load,Home Appliances,Washing Machines,New Launch,207.0,14.0,28899,21453,404586.0,25.77,33443,0.81,444,Mid-Range,Brandx_India Phone Order,Upi,Brandx_India Brand Partners,Nan,Flash Sale,35.2,42,2.4,Poor Quality,3.8,4.9,456,10,4.4,8.9,Low,4,69.6,62.7,Standard,High,2.0,464.0,5,2022,Q2,Summer
Bx_Ahmedabad_069,Brandx_India Accessories Ahmedabad,Brandx_India,Express,Ahmedabad,Tier1,Canon Eos R6,Gadgets,Cameras,Mature,98.0,60.0,209186,152387,12551160.0,27.15,220374,7.35,49,Premium,Brandx_India Phone Order,Card,Brandx_India Local Sourcing,Nan,Discount,31.8,7,1.4,Damaged,4.0,4.1,174,9,4.1,16.3,Medium,10,85.5,80.2,Standard,Low,7.0,63.0,5,2022,Q2,Summer
Bx_Mumbai_084,Brandx_India Daily Mumbai,Brandx_India,Online Hub,Mumbai,Metro,Moong Dal 1Kg,Groceries,Dal,Declining,100.0,51.0,179,143,9129.0,20.11,183,6.12,59,Budget,Brandx_India Store,Emi,Brandx_India Wholesale,Nan,Bogo,27.4,14,1.4,Poor Quality,3.8,4.1,376,3,4.6,18.1,High,21,82.4,85.1,Competitive,Low,3.0,106.0,5,2022,Q2,Summer
Bx_Delhi_042,Brandx_India Superstore Delhi,Brandx_India,Express,Delhi,Metro,White Sugar 1Kg,Groceries,Sugar,Growing,203.0,61.0,47,38,2867.0,19.15,52,3.61,100,Premium,Brandx_India Store,Wallet,Brandx_India E-Commerce Hub,Nan,Discount,25.7,36,7.6,Damaged,3.7,4.2,36,2,3.6,18.6,High,20,99.1,84.0,Competitive,Low,4.0,135.0,5,2022,Q2,Summer
Bx_Lucknow_011,Brandx_India Trends Lucknow,Brandx_India,Street Store,Lucknow,Tier2,Adidas Hoodie,Clothes,Jackets,New Launch,104.0,37.0,2928,2312,108336.0,21.04,2993,4.27,84,Budget,Brandx_India Phone Order,Wallet,Brandx_India Local Sourcing,Nan,Festival Offer,34.2,31,2.2,Defective,4.0,4.9,418,2,3.7,3.4,Low,4,67.4,60.3,Standard,High,2.0,54.0,5,2022,Q2,Summer
Bx_Mumbai_065,Brandx_India Comfort Mumbai,Brandx_India,Mall Store,Mumbai,Metro,Samsung 23L Solo,Home Appliances,Microwaves,Growing,124.0,43.0,12221,8939,525503.0,26.86,15004,4.16,87,Luxury,Brandx_India Social Commerce,Emi,Brandx_India Brand Partners,Nan,Bogo,30.1,28,7.5,Poor Quality,4.2,5.0,79,6,4.0,18.2,Very High,19,79.7,88.4,Aggressive,High,2.0,230.0,5,2022,Q2,Summer
Bx_Mumbai_064,Brandx_India Apparel Mumbai,Brandx_India,Online Hub,Mumbai,Metro,Nike Air Max,Clothes,Jeans,Growing,122.0,8.0,4610,3404,36880.0,26.16,4791,0.79,458,Premium,Brandx_India Social Commerce,Cash,Brandx_India Brand Partners,Nan,Clearance,27.3,17,6.1,Wrong Size,3.9,4.4,161,5,3.6,12.0,High,22,96.8,81.4,Competitive,High,3.0,87.0,5,2022,Q2,Summer
Bx_Pune_085,Brandx_India Appliances Pune,Brandx_India,Express,Pune,Tier1,Lg Double Door 260L,Home Appliances,Refrigerators,Mature,38.0,10.0,26112,21760,261120.0,16.67,29718,3.16,114,Mid-Range,Brandx_India Store,Credit,Brandx_India Direct Import,Nan,Bogo,10.4,35,5.3,Damaged,3.8,4.9,341,2,4.0,14.0,High,11,75.0,74.3,Competitive,High,3.0,531.0,5,2022,Q2,Summer
Bx_Chennai_089,Brandx_India Electronics Chennai,Brandx_India,Express,Chennai,Metro,Samsung Tab S8,Electronics,Tablets,Discontinued,120.0,39.0,50856,41542,1983384.0,18.31,60574,3.9,92,Mid-Range,Brandx_India Store,Upi,Brandx_India Brand Partners,Nan,Festival Offer,39.1,10,1.9,Wrong Size,4.4,4.7,264,6,4.3,22.0,High,21,83.5,86.1,Competitive,Low,5.0,150.0,5,2022,Q2,Summer
Bx_Ahmedabad_061,Brandx_India Gadget Zone Ahmedabad,Brandx_India,Flagship,Ahmedabad,Tier1,Iphone 14,Electronics,Smartphones,New Launch,154.0,59.0,78286,58505,4618874.0,25.27,104179,4.6,78,Mid-Range,Brandx_India Social Commerce,Wallet,Brandx_India Direct Import,Nan,No Promotion,0.0,0,4.3,Damaged,3.8,4.3,97,5,3.6,16.6,Medium,9,75.4,82.7,Standard,Low,1.0,212.0,5,2022,Q2,Summer
Bx_Hyderabad_002,Brandx_India Comfort Hyderabad,Brandx_India,Flagship,Hyderabad,Metro,Kent Grand Plus,Home Appliances,Water Purifiers,Mature,160.0,22.0,22818,16342,501996.0,28.38,31329,1.65,218,Mid-Range,Brandx_India App,Credit,Brandx_India E-Commerce Hub,Nan,Discount,30.3,17,0.2,Poor Quality,4.3,4.9,230,8,3.9,19.4,Very High,19,81.7,84.1,Aggressive,High,4.0,452.0,5,2022,Q2,Summer
Bx_Mumbai_091,Brandx_India Electronics Mumbai,Brandx_India,Express,Mumbai,Metro,Samsung Tab S8,Electronics,Tablets,Growing,27.0,15.0,50337,39068,755055.0,22.39,67487,6.67,54,Mid-Range,Brandx_India App,Cash,Brandx_India Wholesale,Nan,No Promotion,0.0,0,7.8,Poor Quality,4.4,3.8,444,6,3.9,20.2,High,25,78.2,86.3,Competitive,Low,6.0,195.0,5,2022,Q2,Summer
Bx_Jaipur_093,Brandx_India Digital Jaipur,Brandx_India,Mall Store,Jaipur,Tier2,Hp Pavilion,Electronics,Laptops,New Launch,66.0,42.0,54697,43198,2297274.0,21.02,54938,7.64,47,Mid-Range,Brandx_India App,Cash,Brandx_India Brand Partners,Nan,Bogo,33.4,26,2.6,Changed Mind,4.1,4.4,198,1,3.9,3.1,Medium,4,74.0,61.2,Standard,Low,3.0,103.0,5,2022,Q2,Summer
Bx_Mumbai_089,Brandx_India Apparel Mumbai,Brandx_India,Street Store,Mumbai,Metro,Forever 21 Dress,Clothes,Dresses,New Launch,129.0,53.0,2508,2094,132924.0,16.51,3494,4.93,73,Luxury,Brandx_India Phone Order,Cash,Brandx_India Direct Import,Nan,Flash Sale,33.6,31,0.3,Changed Mind,4.3,4.8,338,8,4.5,18.8,Very High,20,80.3,87.6,Aggressive,High,1.0,144.0,5,2022,Q2,Summer
Bx_Hyderabad_058,Brandx_India Tech Hub Hyderabad,Brandx_India,Street Store,Hyderabad,Metro,Lg Oled 55Inch,Electronics,Smart Tvs,Growing,187.0,15.0,91116,64314,1366740.0,29.42,135490,0.96,374,Premium,Brandx_India Online,Emi,Brandx_India Wholesale,Nan,Clearance,32.8,40,3.4,Defective,4.8,4.9,429,9,3.7,22.3,Very High,23,98.3,89.6,Aggressive,Low,5.0,125.0,5,2022,Q2,Summer
Bx_Nagpur_041,Brandx_India Mobile Nagpur,Brandx_India,Express,Nagpur,Tier2,Xbox Series X,Gadgets,Gaming Consoles,Growing,143.0,40.0,47639,38995,1905560.0,18.14,64158,3.36,107,Luxury,Brandx_India Online,Wallet,Brandx_India Direct Import,Nan,Flash Sale,23.9,49,7.1,Defective,3.8,3.9,187,5,4.6,7.4,Low,4,71.1,63.2,Standard,Low,7.0,70.0,5,2022,Q2,Summer
Bx_Chennai_038,Brandx_India Appliances Chennai,Brandx_India,Online Hub,Chennai,Metro,Lg 28L Convection,Home Appliances,Microwaves,Declining,195.0,23.0,18343,15339,421889.0,16.38,22926,1.42,254,Luxury,Brandx_India Phone Order,Wallet,Brandx_India Wholesale,Nan,Discount,34.1,18,0.5,Wrong Size,3.8,4.8,278,2,4.2,15.8,High,23,82.3,86.2,Competitive,High,4.0,538.0,5,2022,Q2,Summer
Bx_Jaipur_017,Brandx_India Express Jaipur,Brandx_India,Online Hub,Jaipur,Tier2,Brown Rice 1Kg,Groceries,Rice,Discontinued,135.0,47.0,156,122,7332.0,21.79,191,4.18,86,Luxury,Brandx_India Store,Upi,Brandx_India Local Sourcing,Nan,Festival Offer,15.9,19,3.6,Defective,3.7,4.7,450,8,4.5,9.3,Low,3,68.4,69.0,Standard,Low,5.0,50.0,5,2022,Q2,Summer
Bx_Mumbai_047,Brandx_India Smart Mumbai,Brandx_India,Online Hub,Mumbai,Metro,Sony Alpha A7 Iv,Gadgets,Cameras,Declining,89.0,59.0,256961,201720,15160699.0,21.5,354674,7.96,45,Mid-Range,Brandx_India Social Commerce,Credit,Brandx_India Wholesale,Nan,Bogo,38.4,19,1.3,Poor Quality,4.2,3.9,469,3,4.3,11.9,High,24,79.5,89.9,Competitive,Low,7.0,89.0,5,2022,Q2,Summer
Bx_Chennai_027,Brandx_India Daily Chennai,Brandx_India,Mall Store,Chennai,Metro,White Sugar 1Kg,Groceries,Sugar,Growing,110.0,42.0,55,40,2310.0,27.27,57,4.58,79,Luxury,Brandx_India Store,Card,Brandx_India Local Sourcing,Nan,No Promotion,0.0,0,5.3,Defective,3.9,3.8,262,5,4.7,10.2,High,21,83.5,84.3,Competitive,Low,1.0,67.0,5,2022,Q2,Summer
Bx_Delhi_027,Brandx_India Gadget Zone Delhi,Brandx_India,Mall Store,Delhi,Metro,Sony Bravia 43Inch,Electronics,Smart Tvs,Mature,186.0,41.0,68424,56901,2805384.0,16.84,78810,2.65,136,Premium,Brandx_India App,Cash,Brandx_India Local Sourcing,Nan,Clearance,35.6,27,1.1,Poor Quality,4.9,4.1,129,5,4.4,26.5,Very High,16,97.3,84.1,Aggressive,Low,7.0,223.0,5,2022,Q2,Summer
Bx_Lucknow_023,Brandx_India Daily Lucknow,Brandx_India,Mall Store,Lucknow,Tier2,Tata Tea Premium,Groceries,Tea,Mature,110.0,95.0,240,194,22800.0,19.17,293,10.36,35,Budget,Brandx_India Social Commerce,Wallet,Brandx_India Direct Import,Nan,Flash Sale,16.4,18,0.5,Defective,4.0,4.4,465,6,4.2,5.4,Medium,7,77.0,65.0,Standard,Low,3.0,73.0,5,2022,Q2,Summer
Bx_Mumbai_093,Brandx_India Living Mumbai,Brandx_India,Mall Store,Mumbai,Metro,Bosch 6Kg Top Load,Home Appliances,Washing Machines,New Launch,130.0,34.0,25576,18828,869584.0,26.38,33225,3.14,115,Budget,Brandx_India App,Cash,Brandx_India E-Commerce Hub,Nan,Bogo,29.3,24,4.8,Poor Quality,4.5,4.3,353,3,3.5,18.0,Very High,24,81.3,87.7,Aggressive,High,7.0,440.0,5,2022,Q2,Summer
Bx_Delhi_015,Brandx_India Daily Delhi,Brandx_India,Flagship,Delhi,Metro,Brown Sugar 500G,Groceries,Sugar,Discontinued,154.0,30.0,99,72,2970.0,27.27,139,2.34,154,Budget,Brandx_India Online,Emi,Brandx_India Local Sourcing,Nan,Clearance,33.1,9,1.6,Defective,4.0,4.8,363,4,4.9,10.7,Very High,16,84.3,82.5,Aggressive,Low,7.0,57.0,5,2022,Q2,Summer
Bx_Mumbai_083,Brandx_India Home Mumbai,Brandx_India,Street Store,Mumbai,Metro,Nike Air Max,Home Appliances,Air Conditioners,Growing,127.0,56.0,35800,29383,2004800.0,17.92,37502,5.29,68,Budget,Brandx_India Phone Order,Cash,Brandx_India Wholesale,Nan,Festival Offer,35.2,45,7.7,Changed Mind,4.0,4.6,448,8,4.7,10.8,High,23,84.1,89.7,Competitive,High,4.0,507.0,5,2022,Q2,Summer
Bx_Bangalore_067,Brandx_India Mobile Bangalore,Brandx_India,Mall Store,Bangalore,Metro,Apple Watch Series 8,Gadgets,Smart Watches,Growing,145.0,54.0,40849,28645,2205846.0,29.88,50928,4.47,81,Budget,Brandx_India Online,Emi,Brandx_India Brand Partners,Nan,Discount,21.9,34,0.5,Wrong Size,4.0,4.5,243,7,4.7,11.0,High,25,81.9,88.9,Competitive,Low,7.0,91.0,5,2022,Q2,Summer
Bx_Delhi_045,Brandx_India Mobile Delhi,Brandx_India,Mall Store,Delhi,Metro,Sony Alpha A7 Iv,Gadgets,Cameras,New Launch,44.0,19.0,248403,181275,4719657.0,27.02,274362,5.18,69,Mid-Range,Brandx_India Online,Emi,Brandx_India Wholesale,Nan,Bogo,21.3,41,2.8,Poor Quality,4.4,3.9,361,9,3.8,15.2,High,15,84.5,86.4,Competitive,Low,2.0,131.0,5,2022,Q2,Summer
Bx_Pune_084,Brandx_India Electronics Pune,Brandx_India,Online Hub,Pune,Tier1,Macbook Air M2,Electronics,Laptops,Declining,98.0,36.0,118893,84649,4280148.0,28.8,177928,4.41,82,Luxury,Brandx_India Social Commerce,Wallet,Brandx_India Brand Partners,Nan,Discount,36.1,24,6.9,Defective,4.0,4.6,346,6,4.1,13.6,Medium,13,76.5,80.4,Standard,Low,7.0,178.0,5,2022,Q2,Summer
Bx_Delhi_081,Brandx_India Fashion Delhi,Brandx_India,Street Store,Delhi,Metro,Zara Evening Dress,Clothes,Dresses,New Launch,143.0,42.0,4346,3059,182532.0,29.61,5232,3.52,102,Mid-Range,Brandx_India App,Cash,Brandx_India Wholesale,Nan,Bogo,21.7,15,0.7,Damaged,3.9,4.6,132,4,4.1,10.4,High,17,77.8,82.2,Competitive,High,4.0,73.0,5,2022,Q2,Summer
Bx_Ahmedabad_086,Brandx_India Smart Ahmedabad,Brandx_India,Street Store,Ahmedabad,Tier1,Playstation 5,Gadgets,Gaming Consoles,Growing,34.0,8.0,49203,38933,393624.0,20.87,69776,2.82,128,Budget,Brandx_India Social Commerce,Card,Brandx_India Brand Partners,Nan,Bogo,24.7,43,1.0,Defective,4.4,4.6,402,1,4.2,19.7,High,15,70.4,80.9,Competitive,Low,5.0,121.0,5,2022,Q2,Summer
Bx_Mumbai_047,Brandx_India Appliances Mumbai,Brandx_India,Mall Store,Mumbai,Metro,Blue Star 1 Ton,Home Appliances,Air Conditioners,Mature,178.0,51.0,33525,24123,1709775.0,28.04,40752,3.44,105,Premium,Brandx_India Store,Credit,Brandx_India Local Sourcing,Nan,Bogo,35.5,10,0.2,Wrong Size,4.2,4.8,466,4,4.7,11.9,High,17,99.2,87.6,Competitive,High,4.0,365.0,5,2022,Q2,Summer
Bx_Delhi_080,Brandx_India Mobile Delhi,Brandx_India,Online Hub,Delhi,Metro,Apple Watch Series 8,Gadgets,Smart Watches,New Launch,242.0,74.0,39257,29146,2905018.0,25.76,57897,3.67,98,Premium,Brandx_India Online,Emi,Brandx_India Direct Import,Nan,Festival Offer,20.2,17,2.4,Damaged,3.8,4.7,365,4,4.8,14.7,Very High,19,96.5,81.0,Aggressive,Low,5.0,58.0,5,2022,Q2,Summer
Bx_Hyderabad_048,Brandx_India Express Hyderabad,Brandx_India,Online Hub,Hyderabad,Metro,White Sugar 1Kg,Groceries,Sugar,Discontinued,180.0,127.0,57,45,7239.0,21.05,84,8.47,43,Premium,Brandx_India Store,Card,Brandx_India Direct Import,Nan,No Promotion,0.0,0,4.7,Defective,3.6,4.8,45,3,4.1,11.9,Very High,21,99.1,89.4,Aggressive,Low,6.0,139.0,5,2022,Q2,Summer
Bx_Pune_034,Brandx_India Express Pune,Brandx_India,Street Store,Pune,Tier1,Tata Tea Premium,Groceries,Tea,Mature,138.0,72.0,223,162,16056.0,27.35,249,6.26,58,Premium,Brandx_India Store,Emi,Brandx_India Brand Partners,Nan,Clearance,25.6,21,1.0,Damaged,3.9,3.8,278,2,3.7,17.3,High,10,86.3,82.4,Competitive,Low,2.0,99.0,5,2022,Q2,Summer
Bx_Ahmedabad_079,Brandx_India Apparel Ahmedabad,Brandx_India,Flagship,Ahmedabad,Tier1,Nike Air Max,Clothes,T-Shirts,Growing,216.0,34.0,1985,1601,67490.0,19.35,2529,1.89,191,Budget,Brandx_India Social Commerce,Card,Brandx_India Direct Import,Nan,Bogo,38.2,24,6.1,Poor Quality,4.0,4.8,450,6,4.2,19.7,High,10,75.7,76.8,Competitive,High,7.0,100.0,5,2022,Q2,Summer
Bx_Mumbai_017,Brandx_India Electronics Mumbai,Brandx_India,Mall Store,Mumbai,Metro,Samsung Galaxy S23,Electronics,Smartphones,New Launch,121.0,37.0,81402,67491,3011874.0,17.09,117015,3.67,98,Premium,Brandx_India Online,Credit,Brandx_India Local Sourcing,Nan,Discount,21.2,49,3.7,Changed Mind,4.1,4.6,393,9,3.7,25.6,High,22,95.4,87.9,Competitive,Low,2.0,166.0,5,2022,Q2,Summer
Bx_Mumbai_012,Brandx_India Home Mumbai,Brandx_India,Express,Mumbai,Metro,Ifb 7Kg Front Load,Home Appliances,Washing Machines,Mature,85.0,20.0,37788,28745,755760.0,23.93,40719,2.82,128,Mid-Range,Brandx_India Online,Upi,Brandx_India E-Commerce Hub,Nan,Clearance,39.4,7,6.8,Wrong Size,4.5,5.0,277,9,4.3,13.1,Very High,18,83.0,87.5,Aggressive,High,6.0,576.0,5,2022,Q2,Summer
Bx_Delhi_015,Brandx_India Superstore Delhi,Brandx_India,Online Hub,Delhi,Metro,Sunflower Oil 1L,Groceries,Oil,New Launch,99.0,77.0,140,109,10780.0,22.14,178,9.33,39,Mid-Range,Brandx_India Online,Credit,Brandx_India Direct Import,Nan,Festival Offer,14.5,40,2.3,Defective,3.8,3.9,434,9,3.6,14.5,High,19,80.6,86.2,Competitive,Low,7.0,76.0,5,2022,Q2,Summer
Bx_Hyderabad_026,Brandx_India Daily Hyderabad,Brandx_India,Express,Hyderabad,Metro,White Sugar 1Kg,Groceries,Sugar,Growing,131.0,107.0,58,49,6206.0,15.52,60,9.8,37,Mid-Range,Brandx_India App,Card,Brandx_India Direct Import,Nan,Bogo,27.2,14,4.9,Wrong Size,4.2,4.9,91,7,4.1,19.6,High,23,80.4,84.4,Competitive,Low,3.0,111.0,5,2022,Q2,Summer
Bx_Mumbai_098,Brandx_India Style Mumbai,Brandx_India,Flagship,Mumbai,Metro,Levi'S 511 Jeans,Clothes,Jeans,Mature,140.0,8.0,5299,3807,42392.0,28.16,5512,0.69,525,Mid-Range,Brandx_India Store,Cash,Brandx_India Brand Partners,Nan,Clearance,33.2,18,5.8,Poor Quality,4.2,4.1,483,9,3.9,18.5,Very High,25,75.8,86.4,Aggressive,High,2.0,123.0,5,2022,Q2,Summer
Bx_Bhopal_051,Brandx_India Apparel Bhopal,Brandx_India,Mall Store,Bhopal,Tier2,Forever 21 Dress,Clothes,Dresses,New Launch,129.0,6.0,2626,1869,15756.0,28.83,3074,0.56,645,Budget,Brandx_India App,Credit,Brandx_India E-Commerce Hub,Nan,Clearance,21.7,45,6.3,Damaged,4.5,5.0,494,1,3.9,12.1,Medium,3,68.0,64.7,Standard,High,4.0,76.0,5,2022,Q2,Summer
Bx_Delhi_098,Brandx_India Style Delhi,Brandx_India,Express,Delhi,Metro,Adidas Ultraboost,Clothes,Shoes,New Launch,240.0,49.0,16441,13146,805609.0,20.04,17354,2.45,147,Mid-Range,Brandx_India App,Wallet,Brandx_India Local Sourcing,Nan,Discount,26.6,29,2.2,Defective,4.3,4.1,10,5,4.4,13.0,High,25,77.3,82.9,Competitive,High,7.0,113.0,5,2022,Q2,Summer
Bx_Mumbai_078,Brandx_India Fashion Mumbai,Brandx_India,Street Store,Mumbai,Metro,Nike Air Max,Clothes,Shoes,New Launch,140.0,36.0,6971,5557,250956.0,20.28,9749,3.09,117,Luxury,Brandx_India Social Commerce,Emi,Brandx_India Brand Partners,Nan,No Promotion,0.0,0,5.2,Defective,4.3,4.8,139,9,4.8,10.9,Very High,24,83.3,85.3,Aggressive,High,5.0,77.0,6,2022,Q2,Monsoon
Bx_Delhi_017,Brandx_India Smart Delhi,Brandx_India,Street Store,Delhi,Metro,Playstation 5,Gadgets,Gaming Consoles,Growing,180.0,22.0,56528,45942,1243616.0,18.73,75462,1.47,245,Luxury,Brandx_India Phone Order,Credit,Brandx_India Brand Partners,Nan,Flash Sale,25.5,8,4.9,Damaged,4.3,3.9,316,8,4.6,16.6,High,15,76.6,87.3,Competitive,Low,1.0,86.0,6,2022,Q2,Monsoon
Bx_Jaipur_009,Brandx_India Express Jaipur,Brandx_India,Online Hub,Jaipur,Tier2,Tata Tea Premium,Groceries,Tea,Mature,156.0,65.0,180,128,11700.0,28.89,244,5.0,72,Luxury,Brandx_India App,Card,Brandx_India Local Sourcing,Nan,Bogo,11.5,11,1.9,Defective,4.0,4.9,56,1,4.6,10.9,Medium,8,74.2,61.9,Standard,Low,1.0,112.0,6,2022,Q2,Monsoon
Bx_Hyderabad_088,Brandx_India Express Hyderabad,Brandx_India,Mall Store,Hyderabad,Metro,Green Tea 100G,Groceries,Tea,Declining,93.0,56.0,376,278,21056.0,26.06,445,7.23,50,Premium,Brandx_India Social Commerce,Wallet,Brandx_India Local Sourcing,Nan,No Promotion,0.0,0,7.5,Damaged,4.0,4.9,178,5,4.4,14.7,Very High,24,94.3,87.7,Aggressive,Low,7.0,81.0,6,2022,Q2,Monsoon
Bx_Ahmedabad_010,Brandx_India Style Ahmedabad,Brandx_India,Express,Ahmedabad,Tier1,Zara Evening Dress,Clothes,Dresses,Declining,157.0,10.0,3700,2914,37000.0,21.24,4335,0.76,471,Premium,Brandx_India Store,Cash,Nan,Nan,Clearance,23.3,46,0.6,Defective,4.4,4.1,451,6,3.9,19.1,Medium,13,89.5,76.6,Standard,High,5.0,96.0,6,2022,Q2,Monsoon
Bx_Mumbai_034,Brandx_India Mobile Mumbai,Brandx_India,Express,Mumbai,Metro,Mi Power Bank,Gadgets,Power Banks,New Launch,142.0,7.0,3297,2782,23079.0,15.62,3521,0.59,609,Budget,Brandx_India Social Commerce,Card,Brandx_India E-Commerce Hub,Nan,Clearance,34.1,39,5.8,Wrong Size,3.9,4.0,228,9,4.2,11.9,High,19,77.3,84.1,Competitive,Low,4.0,136.0,6,2022,Q2,Monsoon
Bx_Surat_037,Brandx_India Appliances Surat,Brandx_India,Flagship,Surat,Tier2,Samsung 23L Solo,Home Appliances,Microwaves,Mature,244.0,50.0,10370,8393,518500.0,19.06,13313,2.46,146,Budget,Brandx_India Phone Order,Emi,Brandx_India E-Commerce Hub,Nan,Discount,15.5,48,7.5,Wrong Size,3.9,4.7,325,6,4.0,4.6,Low,3,75.8,68.8,Standard,High,6.0,459.0,6,2022,Q2,Monsoon
Bx_Mumbai_083,Brandx_India Fashion Mumbai,Brandx_India,Mall Store,Mumbai,Metro,Adidas Ultraboost,Clothes,Shoes,Mature,189.0,52.0,15764,12328,819728.0,21.8,21446,3.3,109,Budget,Brandx_India Phone Order,Emi,Brandx_India Wholesale,Nan,Bogo,34.6,40,0.1,Damaged,4.2,4.3,344,7,4.8,16.2,High,21,76.6,82.7,Competitive,High,2.0,78.0,6,2022,Q2,Monsoon
